,0,1,2,3
113,Red Hot Chili Peppers,rock,Dosed,"I got dosed by you (and) 
 Closer than most to you (and) 
 What am I s'posed to do 
 Take it away I never had it anyway 
 Take it away and everything will be okay 
 In you a star is born (and) 
 You cut a perfect form (and) 
 Someone forever warm 
 Lay on Lay on Lay on Lay on 
 Lay on Lay on Lay on Lay on 
 Way up on the mountain where she died 
 All I ever wanted was your life 
 Deep inside the canyon I can't hide 
 All I ever wanted was your life 
 Show love with no remorse (and) 
 Climb onto your sea horse (and) 
 This ride is right on course 
 This is the way I wanted it to be with you 
 This is the way I knew that it would be with you 
 Lay on Lay on Lay on Lay on 
 Lay on Lay on Lay on Lay on 
 Way up on the mountain where she died 
 All I ever wanted was your life 
 Deep inside the canyon I can't hide 
 All I ever wanted was your life 
 I got dosed by you (and) 
 Closer than most to you (and) 
 What am I s'posed to do 
 Take it away I never had it anyway 
 Take it away and everything will be ok 
 Way up on the mountain where she died 
 All I ever wanted was your life 
 Deep inside the canyon I can't hide 
 All I ever wanted was your life"
114,Red Hot Chili Peppers,rock,Don't Forget Me,"I'm an ocean 
 In your bedroom 
 Make you feel warm, make you want to re-assume 
 Now we know it all for sure 
 I'm a dance hall 
 Dirty breakbeat 
 Make the snow fall up from underneath your feet 
 Not alone, I'll be there 
 Tell me when you want to go 
 I'm a meth lab 
 First rehab 
 Take it all off and step inside the running cab 
 There's a love that knows the way 
 I'm the rainbow 
 In your jail cell 
 All the memories of everything you've ever smelled 
 Not alone 
 I'll be there, tell me when you wanna go 
 So (sideways falling) 
 (More will be revealed my friend) 
 (Sideways falling) Don't forget me, I can't hide it 
 (More will be revealed my friend) Come again, get me excited 
 I'm an inbred 
 And a pothead 
 Two legs that you spread inside the tool shed 
 Now we know it all for sure 
 I could show you 
 To the free field 
 Overcome and more will always be revealed 
 Not alone 
 I'll be there, tell me when you wanna go 
 So (sideways falling) 
 (More will be revealed my friend) 
 (Sideways falling) Don't forget me, I can't hide it 
 (More will be revealed my friend) Come again, get me excited 
 So (sideways falling) 
 (More will be revealed, my friend) 
 (Sideways falling) Don't forget me, I can't hide it 
 (More will be revealed, my friend) 
 There's a match, now let me light it 
 I'm the bloodstain 
 On your shirt sleeve 
 Coming down and more are coming to believe 
 Now we know it all for sure 
 Make the hair stand 
 Up on your arm 
 Teach you how to dance inside the funny farm 
 Not alone 
 I'll be there, tell me when you wanna go 
 I'll be there, tell me when you wanna go 
 Come again and tell me when you wanna go 
 More will be revealed my friend"
115,Red Hot Chili Peppers,rock,The Zephyr Song,"Can I get your hand to write on? 
 Just a piece of leg to bite on 
 What a night to fly my kite on 
 Do you want to flash your light on? 
 Take a look it's on display for you 
 Coming down? No, not today 
 Did you meet your fortune teller? 
 Get it off with no propeller 
 Do it up, it's on with Stella 
 What a way to finally smell her 
 Picking up but not too strong for you 
 Take a piece and pass it on 
 Fly away on my Zephyr 
 I feel it more than ever 
 And in this perfect weather 
 We'll find a place together 
 Fly on my wind 
 Rebel and a liberator 
 Find a way to be a skater 
 Rev it up to levitate her 
 Super-friendly aviator 
 Take a look it's on display for you 
 Coming down? No, not today 
 Fly away on my Zephyr 
 I feel it more than ever 
 And in this perfect weather 
 We'll find a place together 
 In the water where I center my emotion 
 All the world can pass me by 
 Fly away on my Zephyr 
 We'll find a place together 
 Whoa, whoa, whoa, whoa, whoa, whoa 
 Do you? 
 Yeah, yeah, yeah, yeah, yeah, yeah 
 Whoa, whoa, whoa, whoa, whoa, whoa 
 Won't you? 
 Yeah, yeah, yeah, yeah, yeah, yeah 
 Fly away on my Zephyr 
 I feel it more than ever 
 And in this perfect weather 
 We'll find a place together 
 In the water where I center my emotion 
 All the world can pass me by 
 Fly away on my Zephyr 
 We're gonna live forever 
 Forever"
116,Red Hot Chili Peppers,rock,Can't Stop,"Can't stop, addicted to the shindig 
 Chop top, he says I'm gonna win big 
 Choose not a life of imitation 
 Distant cousin to the reservation 
 Defunkt, the pistol that you pay for 
 This punk, the feeling that you stay for 
 In time, I want to be your best friend 
 Eastside love is living on the West End 
 Knocked out but boy you better come to 
 Don't die, you know, the truth is, some do 
 Go write your message on the pavement 
 Burn so bright, I wonder what the wave meant 
 White heat is screaming in the jungle 
 Complete the motion if you stumble 
 Go ask the dust for any answers 
 Come back strong with fifty belly dancers 
 The world I love, the tears I've dropped 
 To be part of the wave, can't stop 
 Ever wonder if it's all for you? 
 The world I love, the trains I hop 
 To be part of the wave, can't stop 
 Come and tell me when it's time to 
 Sweetheart is bleeding in the snow cone 
 So smart, she's leading me to ozone 
 Music, the great communicator 
 Use two sticks to make it in the nature 
 I'll get you into penetration 
 The gender of a generation 
 The birth of every other nation 
 Worth your weight, the gold of meditation 
 This chapter's going to be a close one 
 Smoke rings, I know you're going to blow one 
 All on a spaceship, persevering 
 Use my hands for everything but steering 
 Can't stop the spirits when they need you 
 Moptops are happy when they feed you 
 J. Butterfly is in the treetop 
 Birds that blow the meaning into bebop 
 The world I love, the tears I've dropped 
 To be part of the wave can't stop 
 Ever wonder if it's all for you? 
 The world I love, the trains I hop 
 To be part of the wave can't stop 
 Come and tell me when it's time to 
 Wait a minute, I'm passing out, win or lose 
 Just like you 
 Far more shocking than anything I ever knew 
 How about you? 
 Ten more reasons why I need somebody new 
 Just like you 
 Far more shocking than anything I ever knew 
 Right on cue 
 Can't stop, addicted to the shindig 
 Chop top, he says I'm gonna win big 
 Choose not, a life of imitation 
 Distant cousin to the reservation 
 Defunct, the pistol that you pay for 
 This punk, the feeling that you stay for 
 In time I want to be your best friend 
 Eastside love is living on the West End 
 Knocked out but boy you better come to 
 Don't die, you know, the truth is, some do 
 Go write your message on the pavement 
 Burn so bright, I wonder what the wave meant 
 Kick start the golden generator 
 Sweet talk but don't intimidate her 
 Can't stop the gods from engineering 
 Feel no need for any interfering 
 Your image in the dictionary 
 This life is more than ordinary 
 Can I get two, maybe even three, of these? 
 Coming from space to teach you of the Pleiades 
 Can't stop the spirits when they need you 
 This life is more than just a read through"
117,Red Hot Chili Peppers,rock,I Could Die For You,"Something inside the cards I know is right 
 Don't wanna live somebody else's life 
 This is what I want to be 
 And this is what I give to you because I get it free 
 She smiles while I do my time 
 I could die for you 
 Oh this life I choose 
 I'm here to be your only go-between 
 To tell you of the sights these eyes have seen 
 What I really want to do, is turn it into motion, beauty that I can't abuse 
 You know that I use my senses to 
 You can see that it's only everywhere 
 I'd take it all and then I'd find a way to share 
 Come along and go, alone with me 
 Wander with me yo, it's all for free 
 I could die for you 
 What you wanna do 
 Oh this life I choose 
 I could die for you 
 What you wanna do 
 Oh this life I choose 
 Come again and tell me where you wanna go 
 What it means for me to be with you alone 
 Close the door and no one has to know 
 How we are 
 Come along and go, alone with me 
 Wander with me yo, it's all for free 
 I could die for you 
 What you wanna do 
 Oh this life I choose 
 I could die for you 
 What you wanna do 
 Oh this life I choose 
 Make me wanna say 
 I could die for you 
 What you wanna do 
 Oh this life I choose 
 I could die for you 
 What you wanna do 
 Oh this life I choose"
118,Red Hot Chili Peppers,rock,Midnight,"Things will never be the same 
 Still I'm awfully glad I came 
 Resonating in the shape of things to come 
 Never waiting when I know there's only one. 
 Messed it up but rest assured 
 No one ever thinks they're cured 
 Just a minute while I reinvent myself 
 Make it up and then I take it off the shelf 
 Over the laws of light 
 Over the moon by midnight 
 Let's do it all this time 
 Everyone wishing well we go and 
 Everyone knows Anything goes and now 
 We are the Lotus kids 
 Oh better take note of this 
 For the story 
 The rising moon is on the shine 
 The blood of scorpios and nine 
 Like the fear that's in eyes of every doe 
 Say it now cause John and Jane would like to know 
 Is it safe inside your head 
 Songs to serenade the dead 
 All along I said I know no enemies 
 Mix it up until there are no pedigrees 
 Over the laws of light 
 Over the moon by midnight 
 Let's do it all this time 
 Into the shadow show and 
 Enter the rolling tide 
 Over the ocean so wide 
 Let's do it all this time 
 Everyone wishing well we go"
119,Red Hot Chili Peppers,rock,Throw Away Your Television,"Throw away your television 
 Time to make this clean decision 
 Master waits for its collision now 
 It's a repeat of a story told 
 It's a repeat and it's getting old 
 Throw away your television 
 Make a break, big intermission 
 Recreate your super vision now 
 It's a repeat of a story told 
 It's a repeat and it's getting old 
 Renegades with fancy gauges 
 Slay the plague, for it's contagious 
 Pull the plug and take the stages 
 Throw away your television now 
 Oi, oi, oi 
 Throw away your television 
 Take the noose off your ambition 
 Reinvent your intuition now 
 It's a repeat of a story told 
 It's a repeat and it's getting old 
 Renegades with fancy gauges 
 Slay the plague, for it's contagious 
 Pull the plug and take the stages 
 Throw away your television now 
 Throw away your television 
 Salivate to repetition 
 'Leviate this ill condition now 
 It's a repeat 
 It's a repeat 
 It's a repeat 
 It's a repeat 
 It's a repeat"
120,Red Hot Chili Peppers,rock,Cabron,"Cabron, cabron 
 Cabron, cabron 
 I see you in the park 
 You're always wearing Dodger blue 
 Mad doggin' me and 
 Anyone from any other crew 
 I am small, but I am strong 
 I'll get it on with you 
 If you want me to 
 What else can I do? 
 Everyone would take a cue 
 From anything you do 
 If you want them to 
 What else can they do? 
 I don't want to fight 
 I want to get along with you 
 This time of night's for singin' 
 Songs about the local news 
 Cabron, cabron 
 Cabron, cabron 
 I'll come around and make peace 
 Get down have a barbecue 
 Let's keep the moon awake 
 And do electric boogaloo 
 I am small, but I am strong 
 You see I'm just like you 
 If you only knew 
 That I'm just like you 
 All the world would 
 Take a cue from anything you do 
 If you only knew 
 That they're just like you 
 I don't want to fight 
 I want to get along with you 
 This time of night's for singin' 
 Songs about the local news 
 I don't want to fight 
 I want to get along with you 
 This time of night's for singin' 
 Songs about the local news 
 Cabron, cabron 
 Cabron, cabron 
 Cabron, cabron 
 Cabron, cabron 
 If you want me to 
 What else can I do 
 'Cause I'm just like you 
 If you only knew 
 Cabron, cabron 
 Cabron, cabron 
 Cabron, cabron 
 Cabron, cabron"
121,Red Hot Chili Peppers,rock,Tear,"This is my time, this is my tear 
 I can see clearly now that this is not a place, for playing solitaire 
 Tell me where you want me 
 This is my time, this is my tear 
 Coming on strong, Baudelaire 
 Seems to me like all the world gets high, when you take a dare 
 Let it rise before you 
 This is my crime 
 All in all and I'm, loving every rise and fall 
 The sun will make and I will take, breath to be sure of this 
 In the end and then, all will be forgiven 
 When surrender rises high and I, gave what I came to give 
 Say it now because you never know 
 Devil may cry, devil may care 
 Distiller's got a scream and now I know just why, when she's moving air 
 Can you feel the voltage 
 This is my time 
 California skies got room to spare 
 This is my time 
 All in all and I'm, loving every rise and fall 
 The sun will make and I will take, breath to be sure of this 
 In the end and then, all will be forgiven 
 When surrender rises high and I, gave what I came to give 
 Say it now because you never know 
 Oh, never know 
 Take it outside, take it out there 
 Seems to me like all the world gets high, when you take a dare 
 In the final moment 
 This is my time 
 All in all and I'm, loving every rise and fall 
 The sun will make and I will take, breath to be sure of this 
 In the end and then, all will be forgiven 
 When surrender rises high and I, gave what I came to give 
 Say it now because you never know 
 Oh, never know"
122,Red Hot Chili Peppers,rock,On Mercury,"I've got myself 
 In a masochistic hold 
 Why don't you let go 
 Shake it off 
 Just to redirect my flow 
 Come on let's go 
 Sit up straight 
 I'm on a double date 
 I've got to find my way 
 Into the light heavy middle weight 
 We don't stop rock around the clock 
 Motor mouthing off 
 In front of every other road block 
 Come again and tell me 
 What you're going through 
 Like a girl who only knew 
 Her child was due 
 Memories of everything 
 Of lemon trees on mercury 
 Come to me with remedies 
 From five or six of seven seas 
 You always took me with a smile 
 When I was down 
 Memories of everything 
 That blew through 
 Looking up into 
 A reverse vertigo 
 What an undertow 
 Give it up 
 Another stubborn scorpio 
 Come on, let's go 
 Sit up straight 
 I'm on a double date 
 I've got to find my way 
 Into the light heavy middle weight 
 We don't stop rock around the clock 
 Motor mouthing off 
 In front of every other road block 
 Come again and tell me 
 What you're going through 
 Like a girl who only knew 
 Her child was due 
 To the moon she gave 
 Another good review 
 Turn around and look at me 
 It's really really you 
 Memories of everything 
 Of lemon trees on mercury 
 Come to me with remedies 
 From five or six of seven seas 
 You always took me with a smile 
 When I was down 
 Memories of everything 
 That blew through 
 Sit up straight 
 I'm on a double date 
 I've got to find my way 
 Into the light heavy middle weight 
 We don't stop rock around the clock 
 Motor mouthing off 
 In front of every other road block 
 Memories of everything 
 Of lemon trees on mercury 
 Come to me with remedies 
 From five or six of seven seas 
 You always took me with a smile 
 When I was down 
 Memories of everything 
 That blew through 
 Memories of everything 
 Of lemon trees on mercury 
 Come to me with remedies 
 From five or six of seven seas 
 You always took me with a smile 
 When I was down 
 Memories of everything 
 That blew through"
123,Red Hot Chili Peppers,rock,Minor Thing,"I change the key from C to D 
 You see to me it's just a minor thing, y'all 
 He knows everything 
 To re-adjust you've got to trust 
 That all the fuss it's just a minor thing, y'all 
 He knows everything. 
 It's just a minor thing 
 And I'm a minor King. 
 He knows everything. 
 You got your bit part, Mo-zart 
 Hot dart, Acceleration, 
 Pop art, Pistol chasing 
 Cat Fight intimidation 
 To read a mind, you've got to 
 Re-define the line to make your circles sing y'all 
 He knows everything 
 You make a sound 
 The spell is bound to come around, 
 It's just a minor thing, y'all 
 He knows everything. 
 It's just a minor thing 
 And I'm a minor King. 
 He knows everything. 
 You've got your bit part, Mo-zart, 
 Hot dart acceleration, 
 Pop art, Pistol chasin', 
 Cat Fight intimidation, 
 All Out interfacing, 
 Black Star motivation, 
 Vam-pire sugar Junkie 
 Data-Basin' infiltration 
 I change the key from C to D 
 You see to me it's just a minor thing, y'all 
 He knows everything, 
 To re-adjust you've gotta trust 
 That all the fuss is just a minor thing, y'all 
 He knows everything. 
 It's just a minor thing 
 And I'm a minor King. 
 It's just a minor thing 
 And I'm a minor King."
124,Red Hot Chili Peppers,rock,Warm Tape,"Shiver for me, girl 
 Deliver for me, my darling 
 Pushing up to you 
 A river that runs right through you 
 Swim for your smile in a blue rock quarry 
 Make it for me, baby, you won't be sorry 
 Shiver for me now 
 Deliver for me, my darling 
 Miles and miles of nether worlds I roam 
 Settle for love, you're never far from home 
 Carry me down into the waters of 
 Carry me down into the water of love 
 Two of us were made of angel dust 
 I've been around, but not around enough 
 Shadow my free form 
 A woman that I could keep warm 
 Quiver for me, girl 
 Give me your head and shoulders 
 Shot from the pages of love and glory 
 Sleeping next to you, and I'm in your story 
 Shadow my free form 
 A woman that I could keep warm 
 Miles and miles of nether worlds I roam 
 Settle for love, you're never far from home 
 Carry me down into the waters of 
 Carry me down into the water of love 
 Two of us were made of angel dust 
 I've been around, but not around enough 
 Let's go, I know I'll make it for two 
 And then intuition's only what you take from it 
 I know, I'll make it for two 
 And then you were there and I was fortunate 
 I know, I'll make it for two 
 And then a messy bed, apology that I will fall for you, yeah 
 I know, I'll make it for two 
 I'll make it for two, I'll make it for two and 
 Shiver for me now 
 Deliver for me, my darling 
 A living that I could 
 Be given to you, my sweet love 
 Swim for your smile in a blue rock quarry 
 Make it for me, baby, you won't be sorry 
 Shot from the pages of love and glory 
 Sleeping next to you and I'm in your dream 
 Settle for love 
 Settle for love 
 Settle for love"
125,Red Hot Chili Peppers,rock,Venice Queen,"Does it go from east to west, ya? 
 Body free and a body less, ya 
 Come again just to start a-fresh and 
 Once again to find a home 
 In the moment of the meantime 
 Dropping in, coming through the mesh, ya 
 Checking in just to get it blessed, ya 
 Hard to leave when it's picturesque 
 Find a form that's free to roam 
 (Ah) Where you come from? 
 (Ah) Where you going? 
 (Ah) Where you come from? 
 (Ah) Where you going? 
 Do it all then it all again, ya 
 Make it up and you make a friend, ya 
 Paddle on, just around the bend and 
 Find a place where you can see 
 All the mamas and the papas 
 Take a chance on a 'recommend', ya 
 Hard as hell just to comprehend, ya 
 Disbelief that I do suspend and 
 Easy now to find a breeze 
 (Ah) Where you come from? 
 (Ah) Where you going? 
 (Ah) Where you come from? 
 (Ah) Where you going? 
 We all want to tell her 
 Tell her that we love her 
 Venice gets a queen 
 Best I've ever seen 
 We all want to kiss her 
 Tell her that we miss her 
 Venice gets a queen 
 Best I've ever... 
 I know you said you don't believe 
 In God, do you still disagree? 
 Now that it's time for you to leave 
 G.L.O.R.I.A. is love 
 My friend 
 My friend 
 My friend 
 (Ooh) Your stylish mess of silver hair 
 (The love) A woman of your kind is rare 
 (My love) Your uniform returns to air 
 (My love) G.L.O.R.I.A. is love (ooh) 
 (The love) My friend 
 (My love) My friend 
 (My love) My friend 
 (Ooh) And now it's time for you to go 
 (The love) You taught me most of what I know 
 (My love) Where would I be without you, Glo? 
 (My love) G.L.O.R.I.A. is love (ooh) 
 (The love) My friend 
 (My love) My friend 
 (My love) My friend 
 (Ooh) I see you standing by the sea 
 (The love) The waves you made will always be 
 (My love) A kiss goodbye before you leave 
 (My love) G.L.O.R.I.A. is love 
 My friend 
 My friend 
 My friend"
126,Red Hot Chili Peppers,rock,Runaway,"Walking around 
 All over town 
 Workin' it out 
 When you want to 
 Soldiering my style and smiling 
 Turn it into whatever I choose 
 Take me now to the water 
 Don't be late I hear it's gonna be so very great and 
 Out the door I'm walkin' like a runaway 
 All the reasons that I count of you can't haul away and 
 More and more I'm walkin' like a runaway 
 Kick it around 
 Stare at the ground 
 Breakin' it down 
 When you want to 
 Soldiering my desert shows on 
 Dance around, do whatever I want to 
 Take me now it's the water 
 Don't be late I hear it's gonna be so very great and 
 Out the door I'm walkin' like a runaway 
 All the reasons that I count of you can't haul away and 
 More and more I'm walkin' like a runaway 
 I think I know everything your gonna say *eyyooooh* 
 I think you know why I wanna runaway 
 Don't be late I hear it's gonna be so very great and 
 Out the door I'm walkin' like a runaway 
 All the reasons that I count of you can't haul away and 
 More and more I'm walkin' like a runaway 
 All the reasons that I count of you can't haul away and 
 More and more I'm walkin' like a runaway 
 More and more I'm walkin' like a runaway 
 Out the door I'm walkin' like a runaway"
127,Red Hot Chili Peppers,rock,Bicycle Song,"Here she comes in a suit and tie 
 Shepherd's bush and a leopard's pie 
 She's marching to the funky beat 
 Of James Brown and his dancing feet 
 Gonna set your fish on fire 
 Pistol-whipping of desire 
 So please do not resist your fate 
 I'll pick you up, yes it's a date 
 How could I forget to mention 
 The bicycle is a good invention 
 Sitting there in a silent movie 
 Beside the only girl who really ever knew me 
 Happy days but sadder face 
 And heaven knows I'm on the case 
 How could I forget to mention the bicycle? 
 Somebody told the world 
 The beauty of your verse 
 My girl I heard it first 
 The beauty of your verse 
 A sticky finger and a wicked taste 
 Got a lot of love and a lyrical case 
 Be sure to write it in your book 
 I promise not to look 
 I wanna smell your sunny face 
 Funny place but it's never awaste 
 I'd hop this fence to make amends 
 I hope this movie never ends 
 How could I forget to mention 
 The bicycle is a good invention 
 Make it up and making you my business 
 A funny buttercup gotta live for forgiveness 
 Happy days but sadder face 
 And heaven knows I'm on the case 
 How could I forget to mention the bicycle? 
 Somebody told the world 
 The beauty of your verse 
 My girl I heard it first 
 The beauty of your verse 
 Somebody told the world 
 The beauty of your verse 
 My girl I heard it first 
 The beauty of your verse"
128,Red Hot Chili Peppers,rock,Time,"I was walking 
 Through a courtyard 
 Without shoes and 
 Without regard 
 Automatic catacombs 
 Take me where I wanna go 
 All around 
 All in phases 
 It astounds 
 And amazes 
 Built to last and known to roam 
 Touch me I'm a chromosome 
 What time 
 Fascinated by the face of time 
 What time 
 I got it to give and now we're gonna make some time 
 Ultra-fine and altruistic 
 Can I spy into the mystic 
 System down for infiltration 
 Open mind free of frustration 
 I was driving 
 To a safe place 
 And arriving 
 As I retraced 
 Yell into a telescope 
 Aim it at the star of hope 
 What time 
 Fascinated by the face of time 
 What time 
 I got it to give and now we're gonna make some time 
 All over the yonder 
 The smell of blood and thunder 
 I'm connected by the lightning rod 
 Giving the beauty to it 
 Heaven knows how well I know you 
 Ultra-fine and altruistic 
 Can I spy into the mystic 
 System down for infiltration 
 Open mind free of frustration 
 All around 
 All in phases 
 It astounds 
 And amazes 
 Built to last and known to roam 
 Touch me I'm a chromosome 
 What time 
 Fascinated by the face of time 
 What time 
 I got it to give and now we're gonna make some time 
 All over the yonder 
 The smell of blood and thunder 
 I'm connected by the lightning rod 
 Giving the beauty to it 
 Heaven knows how well I know you 
 Time..."
129,Red Hot Chili Peppers,rock,Body Of Water,"Show me a sign that I love you 
 Blow me a mind as you always do 
 Remind me to tell you that I've come to 
 Believe in the beauty, the power of you 
 Woman, dissolve into the sea 
 The body of water is calling me 
 The god of my daughter is always free 
 There's nothing to solve and you're solving me 
 Ooh, I'm in your company 
 Ooh, body that's calling me 
 Ooh, I'm in your company 
 Throw me a line I could use one 
 I special-design me 'cause I'm your son 
 Two thousand below where I feel my love 
 The body of water where I come from 
 I'm dreaming, got a reason to steal 
 Fire from the other side out there 
 Formations flow like screams 
 I'm made with a life to spare 
 Get the jizz, Mister sism? got a rhythm 
 Technology of a prayer 
 Scientist to the prism of faith 
 And hope so I am there 
 Baby I'm old, can you come here? 
 The science of love is becoming clear 
 Invisible love with the color still 
 I need to a place in the atmosphere 
 And I may believe..."
130,Red Hot Chili Peppers,rock,Someone,"Someone 
 There are no worries for someone 
 Life's in no hurry for someone 
 There are no worries for 
 Nothing major or too complicated 
 Just a friendly wager that we orchestrated 
 For someone 
 Someone 
 Cut my heart out 
 With a feather 
 And put an end 
 To any extra pressure 
 For someone 
 There are no worries for someone 
 Life's in no hurry for someone 
 There are no worries for 
 Ride around on mellow waves of mercy 
 And fill the space with lack of controversy 
 For someone 
 Someone 
 Set it up to follow you 
 On my aeroplane 
 Here's a present 
 For the future memory lane 
 Someone 
 There are no worries for someone 
 Life's in no hurry for someone 
 There are no worries for 
 Light it up the room 
 She sang into any twane 
 Hit 'em up 'cause you got me 
 A moth to your flame 
 Someone 
 There are no worries for someone 
 Life's in no hurry for someone 
 There are no worries for me 
 For me 
 For me 
 For me"
131,Red Hot Chili Peppers,rock,Out Of Range,"Leaving town to find the flower that I could deserve 
 Someone moves someone's bound to get their feelings hurt 
 I'm loving you you're out of range 
 I wanted you you're out of range 
 As I walked out into the world I feel a sudden chill 
 I was bleeding pretty good onto a daffodil 
 I'm loving you you're out of range 
 Wanted to you're out of range 
 I don't want to much more than 
 Than to be reborn in the morning 
 Reborn so I can feel ya 
 The thorns are blooming with ya 
 I feel ya 
 I have your number and I dialed it up a hundred times 
 Barely there your voice is cracking up across state lines 
 Loving you you're out of range 
 Wanted you you're out of range 
 Skies of ecstasy were breaking up 
 While I do believe the tears of God were 
 Falling down upon my swollen cheeks 
 I'm loving you you're out of range 
 Wanted to you're out of range 
 I don't want to much more than 
 Than to be reborn in the morning 
 Reborn so I can feel ya 
 The thorns are blooming with ya 
 I feel ya 
 I know it hurts when it's taken away 
 I tell you that I could be living 
 Today with you or without you ok 
 Lost by the rain and it's all gonna change 
 I don't want to much more than 
 Than to be reborn in the morning 
 Reborn so I can feel ya 
 The thorns are blooming with ya 
 I feel ya 
 No sir not to much more than 
 Than to be 
 Reborn in the morning 
 Reborn so I can feel ya 
 The thorns are blooming with ya 
 I feel ya"
132,Red Hot Chili Peppers,rock,Rivers Of Avalon,"Deep inside these sleeping shallows 
 Far away where no one goes now 
 Take my place in Gordon Spacer 
 TV star that no one knows now 
 Deep deep mystery is talking to me 
 She's a giver of constant animation 
 All around and ready to make a new formation 
 You're the reason I'm in this world 
 I don't believe in everything I see 
 Rivers of Avalon 
 Your supernatural energy 
 Part of my scenery 
 What I belong to is your ecstacy 
 Rivers of Avalon 
 Your faith gone wavering is key 
 The clone of my own lonliness 
 Has got to be what am I known to 
 Little darlin' in your starlin 
 Loving ways that I've succumbed to 
 Deep deep mystery is talking to me 
 She's a giver of constant adulation 
 All around and ready to make a new formation 
 You're the reason I'm in this world 
 I don't believe in everything I see 
 Rivers of Avalon 
 Your supernatural energy 
 Part of my scenery 
 What I belong to is your ecstacy 
 Rivers of Avalon 
 Your faith gone wavering is key 
 Wadda you see in me? 
 Deep deep mystery is talking to me 
 She's a giver of constant animation 
 All around and ready to make a new formation 
 Your the reason I'm in this world 
 I don't believe in everything I see 
 Rivers of Avalon 
 Your supernatural energy 
 Part of my scenery 
 What I belong to is your ecstacy 
 Rivers of Avalon 
 Your faith gone wavering is key 
 I don't believe in everything I see 
 Rivers of Avalon 
 Your supernatural energy 
 All out in me"
133,Red Hot Chili Peppers,rock,Fortune Faded,"They say, in chess you've got to kill the queen and then you made it 
 Oh, I do you 
 A funny thing, the king who gets himself assassinated 
 Hey now, every time I lose altitude 
 You took a town by storm, the mess you made was nominated 
 Oh, I do you 
 Now, put away your welcome, soon you'll find you've over stayed it 
 Hey now, every time I lose altitude 
 So divine, hell of an elevator 
 All the while my fortune faded 
 Never mind the consequences of the crime 
 This time my fortune's faded 
 The medicated state of mind you've found is over-rated 
 Oh, I do you 
 You saw it all come down and now its time to imitate it 
 Hey now, every time I lose altitude 
 So divine, hell of an elevator 
 All the while my fortune faded 
 Never mind the consequences of the crime 
 This time my fortune's faded 
 Come on God, do I seem bullet proof... 
 So divine, hell of an elevator 
 All the while my fortune faded 
 Never mind the consequences of the crime 
 This time my fortune's faded 
 So divine, hell of an elevator 
 All the while my fortune faded 
 Never mind the consequences of the crime 
 This time my fortune's faded"
134,Red Hot Chili Peppers,rock,Eskimo,"In the name of it's for you I 
 Bought it all and it's all untrue I 
 Know, I'm a little slow 
 Desperate and it shows 
 In the name of spending street 
 Burning bush and a busted knee you 
 Stole, all the rain and snow 
 Who will be my Eskimo 
 It's what I wanna know 
 It's time to undergo 
 Somewhere in Mexico 
 I'm making room for you 
 A simple point of view 
 Someone too deeper to 
 Aw 
 Searching for an Eskimo 
 Searching and I wanna know, someone, like you 
 What did they say 
 Desperate and I gotta go 
 Searching for an Eskimo, someone, like you 
 In the name of Jesus Christ I 
 Sold my son and I named my price I 
 Sold, just a little love 
 Who will be my Eskimo 
 That's what I wanna know 
 Before I undergo 
 Somewhere in Mexico 
 I'm making room for you 
 A simple point of view 
 Someone too deeper to 
 Ooh aw 
 Searching for an Eskimo 
 Searching and I wanna know, someone, like you 
 Hey, hey, hey 
 Desperate and I gotta go 
 Searching for an Eskimo, someone, like you 
 In the name of Oscar Wilde I 
 Saw the mess and I saw he smiled I 
 Go, toe to toe in the whole, world to find an Eskimo"
135,Red Hot Chili Peppers,rock,Bunker Hill,"She 
 She 
 She 
 Lock the bus undo the chain 
 Getting all to hot, gotta head on Fifth and Main 
 I look like you I feel the same 
 You don't even know my name 
 I got this tied up to my cell 
 Well everybody's gone to the everybody shell 
 Are you coming through, do you want me to, take your body 
 It would be so cool, to be cool with you, I said lordy lordy 
 I don't like blood into the chain 
 A dirty sun will burn away 
 Do you even want to stay 
 Are you coming through, do you want me to, take your body 
 It would be so cool, to be cool with you, I said lordy lordy 
 Where'd ya get that bruise, do you want me to 
 Take your body 
 I must still, taking your bod away 
 Are you coming through, do you want me to, take your body 
 It would be so cool, to be cool with you. I said lordy lordy 
 Where'd ya get that bruise, do you want me to 
 Take your body 
 I must still, taking your bod away"
