,0,1,2,3
143,The Beatles,rock,"Long, Long, Long","It's been a long, long, long time 
 How could I ever have lost you 
 When I loved you? 
 It took a long, long, long time 
 Now, I'm so happy I found you 
 How I love you 
 So many tears I was searching 
 So many tears I was wasting, oh, oh 
 Now I can see you, be you 
 How can I ever misplace you? 
 How I want you 
 Oh, I love you 
 You know that I need you 
 Oh, I love you 
 Oh"
144,The Beatles,rock,Revolution 1,"Right, take 2, OK! 
 You say you want a revolution 
 Well, you know 
 We all want to change the world 
 You tell me that it's evolution 
 Well, you know 
 We all want to change the world 
 But when you talk about destruction 
 Don't you know that you can count me out-in 
 Don't you know it's gonna be 
 All right? 
 Don't you know it's gonna be 
 All right? 
 Don't you know it's gonna be 
 All right? 
 You say you got a real solution 
 Well, you know 
 We'd all love to see the plan 
 (Ah-ooh shoo-be doo-wa, ah-ooh shoo-be doo-wa) 
 You ask me for a contribution 
 Well, you know 
 We all doing what we can 
 (Ah-ooh shoo-be doo-wa, ah-ooh shoo-be doo-wa) 
 But if you want money for people with minds that hate 
 All I can tell you is, brother, you have to wait 
 Don't you know it's gonna be 
 All right? 
 Don't you know it's gonna be 
 All right? 
 Don't you know it's gonna be 
 All right? 
 You say you'll change the constitution 
 Well, you know 
 We'd all love to change your head 
 (Ah-ooh shoo-be doo-wa, ah-ooh shoo-be doo-wa) 
 You tell me it's the institution 
 Well, you know 
 You'd better free your mind instead 
 (Ah-ooh shoo-be doo-wa, ah-ooh shoo-be doo-wa) 
 But if you go carrying pictures of Chairman Mao 
 You ain't going to make it with anyone anyhow 
 Don't you know it's gonna be 
 All right? 
 Don't you know it's gonna be 
 All right? 
 Don't you know it's gonna be 
 All right? 
 All right 
 All right 
 All right, all right 
 All right, all right 
 All right, all right 
 All right, all right 
 All right 
 All right 
 All"
145,The Beatles,rock,Honey Pie,"She was a working girl 
 North of England way 
 (Now, she's hit the big time) 
 In the U.S.A. 
 And if she could only hear me 
 This is what I'd say 
 Honey pie 
 You are making me crazy 
 I'm in love, but I'm lazy 
 So won't you please come home? 
 Oh, honey pie 
 My position is tragic 
 Come and show me the magic 
 Of your Hollywood song 
 You became a legend 
 Of the silver screen 
 And now the thought of meeting you 
 Makes me weak in the knee 
 Oh, honey pie 
 You are driving me frantic 
 Sail across the Atlantic 
 To be where you belong 
 Honey pie, come back to me 
 Oo 
 Yeah 
 I like it like that (oo, ah) 
 I like this kind of, hot kind of music 
 Hot kind of music 
 Play it to me, play it to me 
 Hollywood blues 
 Will the wind that blew her boat across the sea 
 Kindly send her sailing back to me? t-t-tee 
 Now, honey pie 
 You are making me crazy 
 I'm in love, but I'm lazy 
 So won't you please come home? 
 Come, come back to me, honey pie, ha, ha, ha 
 Hoo-woo-doo ooh-ooh 
 Bo bo 
 Buh-huh-buh wa-ooh-uh bo bo 
 Honey pie, honey pie"
146,The Beatles,rock,Savoy Truffle,"Creme tangerine, Montelimar 
 A ginger sling with a pineapple heart 
 Coffee dessert, yes, you know it's good news 
 But you'll have to have them all pulled out 
 After the Savoy truffle 
 Cool cherry cream, nice apple tart 
 I feel your taste all the time we're apart 
 Coconut fudge really blows down those blues (whoo) 
 But you'll have to have them all pulled out 
 After the Savoy truffle 
 You might not feel it now 
 When the pain cuts through 
 You're gonna know, and how! 
 The sweat is gonna fill your head (whoa) 
 When it becomes too much, you'll shout aloud 
 But you'll have to have them all pulled out 
 After the Savoy truffle 
 You know that what you eat you are 
 But what is sweet now turns so sour 
 We all know 
 o-bla-di-bla-da 
 But can you show me where you are? 
 Creme tangerine and Montelimar 
 A ginger sling with a pineapple heart 
 Coffee dessert, yes, you know it's good news (whoo) 
 But you'll have to have them all pulled out 
 After the Savoy truffle 
 Yes, you'll have to have them all pulled out 
 After the Savoy truffle"
147,The Beatles,rock,Cry Baby Cry,"Cry, baby, cry 
 Make your mother sigh 
 She's old enough to know better 
 The king of Marigold was in the kitchen 
 Cooking breakfast for the queen 
 The queen was in the parlour 
 Playing piano for the children of the king 
 Cry, baby, cry 
 Make your mother sigh 
 She's old enough to know better 
 So cry, baby, cry 
 The king was in the garden 
 Picking flowers for a friend who came to play 
 The queen was in the playroom 
 Painting pictures for the children's holiday 
 Cry, baby, cry 
 Make your mother sigh 
 She's old enough to know better 
 So cry, baby, cry 
 The duchess of Kirkcaldy always smiling 
 And arriving late for tea 
 The duke was having problems 
 With a message at the local bird and bee 
 Cry, baby, cry 
 Make your mother sigh 
 She's old enough to know better 
 So cry, baby, cry 
 At twelve o'clock a meeting 'round the table 
 For a séance in the dark 
 With voices out of nowhere 
 Put on specially by the children for a lark 
 Cry, baby, cry 
 Make your mother sigh 
 She's old enough to know better 
 So cry, baby, cry 
 Cry, cry, cry, baby 
 Make your mother sigh 
 She's old enough to know better 
 Cry, baby, cry 
 Cry, cry, cry 
 Make your mother sigh 
 She's old enough to know better 
 So cry, baby, cry 
 Can you take me back 
 Where I've been from? 
 Can you take me back? 
 Can you take me back 
 Where I've been from? 
 Brother, can you take me back? 
 Can you take me back? 
 Mm, can you take me 
 Where I've been from? 
 Can you take me 
 Back?"
148,The Beatles,rock,Revolution 9,"Bottle of claret for you if I'd realised. 
 Well, do next time. 
 I'd forgotten all about it, George, so I'm sorry.  Will you forgive me? 
 Yes. 
 Cheeky bitch. 
 Number 9, number 9, number 9, number 9, number 9, 
 Number 9, number 9, number 9, number 9, number 9, 
 Number 9, number 9, number 9, number 9, number 
 Then there's this Welsh Rarebit wearing some brown underpants 
 About the shortage of grain in Hertfordshire 
 Every one of them knew that as time went by 
 They'd get a little bit older and a little bit slower but 
 It's all the same thing, in this case manufactured by someone who's always 
 Umpteen times 
 Your fibres giving it diddly-i-dee 
 District was leaving, intended to pay for 
 Number 9, number 9 
 Who's to know? 
 Who was to know? 
 Number 9, number 9, number 9, number 9, 
 Number 9, number 9, number 9, number 9, 
 Number 9, number 9, number 9, number 9 
 I sustained nothing worse than 
 Also spoken for 
 Whatever you're doing 
 A business deal falls through 
 I informed him on the third night 
 When fortune gives 
 Number 9, number 9, number 9 
 Right, right 
 Right, right, right, right 
 Right, right 
 9, number 9, number 9, number 9 
 I've missed all of that 
 It makes me a few days late 
 Compared with, like, wow! 
 And weird stuff like that 
 Taking our sides sometimes 
 Floral bark 
 Rouge doctors have brought this specimen 
 I have nobody's short-cuts, aha… 
 9, number 9 
 With the situation 
 They are standing still 
 The plan, the telegram 
 Ooh ooh 
 Number 9, number 
 Ooh 
 A man without terrors from beard to false 
 As the headmaster reported to me 
 My son he really can try as they do to find function 
 Who could tell what he was saying, and his voice was low and his hive was high 
 And his eyes were low 
 All right! 
 Number 9, number 9, number 9, number 9, 
 Number 9, number 9, number 9, number 9, 
 Number 9, number 9, number 9 
 So the wife called, and we'd better go to see a surgeon 
 Or whatever to price it 
 Right! 
 Yellow underclothes 
 So, any road, we went to see the dentist instead 
 Who gave her a pair of teeth which wasn't any good at all 
 So I said I'd marry, join the bloody Navy and went to sea 
 In my broken chair, my wings are broken and so is my hair 
 I am not in the mood for wearing 
 Um da 
 Aaah 
 How? 
 The dogs were dogging, the cats were catting 
 The birds were birding, and the fish were fishing 
 The men were themming, and the when were whimming 
 Only to find the night-watchman 
 Unaware of his presence in the building 
 Onion soup 
 Number 9, number 9, number 9, 
 Number 9, number 9, number 9 
 Industrial output 
 Financial imbalance 
 Thrusting it between his shoulder blades 
 The Watusi 
 The Twist 
 El Dorado 
 Take this, brother, may it serve you well 
 Maybe it's nothing 
 Aaah 
 Maybe it's not that; it's 
 What? What? Oh 
 Maybe even then 
 Exposures in London 
 It's a difficulty being 
 By exposure 
 Because it's almost like being naked 
 If you become naked 
 That line 
 Hold that line 
 Hold that line 
 Hold that line 
 Hold that line 
 Block that kick 
 Block that kick 
 Block that kick 
 Block that kick 
 Block that kick 
 Block that kick 
 Block that kick 
 Block that kick 
 Block that kick"
149,The Beatles,rock,Good Night,"Now, it's time to say good night 
 Good night, sleep tight 
 Now, the Sun turns out his light 
 Good night, sleep tight 
 Dream sweet dreams for me (dream sweet) 
 Dream sweet dreams for you 
 Close your eyes and I'll close mine 
 Good night, sleep tight 
 Now, the Moon begins to shine 
 Good night, sleep tight 
 Dream sweet dreams for me (dream sweet) 
 Dream sweet dreams for you 
 Mm, mm 
 Mm 
 Close your eyes, and I'll close mine (now, it's time to say good night) 
 Good night, sleep tight 
 Now, the Sun turns out his light 
 Good night, sleep tight 
 Dream sweet dreams for me (dream sweet) 
 Dream sweet dreams for you 
 Whisper: 
 Good night 
 Good night, everybody 
 Everybody everywhere 
 Good night"
150,The Beatles,rock,Only A Northern Song,"If you're listening to this song 
 You may think the chords are going wrong 
 But they're not 
 He just wrote it like that 
 When you're listening late at night 
 You may think the band are not quite right 
 But they are 
 They just play it like that 
 It doesn't really matter what chords I play 
 What words I say or time of day it is 
 As it's only a northern song 
 It doesn't really matter what clothes I wear 
 Or how I fare or if my hair is brown 
 When/As it's only a northern song 
 If you think the harmony 
 Is a little dark and out of key 
 You're correct 
 There's nobody there 
 And I told you there's no-one there"
151,The Beatles,rock,All Together Now,"One, two, three, four 
 Can I have a little more? 
 Five, six, seven-eight-nine-ten 
 I love you. 
 A, B, C, D 
 Can I bring my friend to tea? 
 E, F, G-H-I-J 
 I love you. 
 (Bom bom bom bom-ba-bom) 
 Sail the ship 
 (Bom-ba-bom) 
 Chop the tree 
 (Bom-ba-bom) 
 Skip the rope 
 (Bom-ba-bom) 
 Look at me. 
 (All together now) 
 All together now 
 (All together now) 
 All together now 
 (All together now) 
 All together now 
 (All together now) 
 All together now. 
 Black, white, green, red 
 Can I take my friend to bed? 
 Pink, brown, yellow, orange, and blue 
 I love you. 
 (All together now) 
 All together now 
 (All together now) 
 All together now 
 (All together now) 
 All together now 
 (All together now) 
 All together now 
 (All together now) 
 All together now 
 (All together now) 
 All together now 
 (All together now) 
 All together now 
 (All together now) 
 All together now. 
 (Bom bom bom bom-ba-bom) 
 Sail the ship 
 (Bom-ba-bom) 
 Chop the tree 
 (Bom-ba-bom) 
 Skip the rope (help me) 
 (Bom-ba-bom) 
 Look at me. 
 (All together now) 
 All together now 
 (All together now) 
 All together now 
 (All together now) 
 All together now 
 (All together now) 
 All together now 
 (All together now) 
 All together now 
 (All together now) 
 All together now 
 (All together now) 
 All together now 
 (All together now) 
 All together now 
 (All together now) 
 All together now 
 (All together now) 
 All together now 
 (All together now) 
 All together now 
 (All together now) 
 All together now. 
 Whoo!"
152,The Beatles,rock,Hey Bulldog,"Sheepdog standing in the rain 
 Bullfrog doing it again 
 Some kind of happiness is measured out in miles 
 What makes you think you're something special when you smile? 
 Childlike, no one understands 
 Jack-knife in your sweaty hands 
 Some kind of innocence is measured out in years 
 You don't know what it's like to listen to your fears 
 You can talk to me 
 You can talk to me 
 You can talk to me 
 If you're lonely, you can talk to me 
 Big man (yeah?) walking in the park 
 Wigwam frightened of the dark 
 Some kind of solitude is measured out in you 
 You think you know me, but you haven't got a clue 
 You can talk to me 
 You can talk to me 
 You can talk to me 
 If you're lonely, you can talk to me 
 Hey! 
 Hey, bulldog 
 Hey, bulldog 
 Hey, bulldog 
 Hey, bulldog 
 Hey, man 
 What's that, boy? 
 Ruff! 
 What do you say? 
 I say, ""Woof!"" 
 Do you know any more? 
 Awoo arf! 
 Ah-ha-ha! 
 You've got it! That's it! You've got it! That's it, man! Whoo! That's it, you've got it! 
 Don't look at me, man, I only have ten children. Hoo! 
 Ah-ho! Ha-ha-ha aarrh ha-ha-ha! 
 Quiet, boy, quiet! 
 Okay 
 Quiet! 
 Hey, bulldog 
 Hey, bulldog"
153,The Beatles,rock,It's All Too Much,"Spoken: 
 To your mother! 
 It's all too much 
 It's all too much 
 When I look into your eyes 
 Your love is there for me 
 And the more I go inside 
 The more there is to see 
 It's all too much for me to take 
 The love that's shining all around you 
 Everywhere it's what you make for us to take 
 It's all too much 
 Floating down the stream of time 
 From life to life with me 
 Makes no difference where you are 
 Or where you'd like to be 
 It's all too much for me to take 
 The love that's shining all around here 
 All the world is birthday cake 
 So take a piece but not too much 
 Sell me on a silver sun 
 Where I know that I'm free 
 Show me that I'm everywhere 
 And get me home for tea 
 It's all too much for me to take 
 There's plenty there for everybody 
 The more you give, the more you get 
 The more it is and it's too much 
 Nice to have the time to take 
 This opportunity 
 Time for me to look at you 
 And you to look at me 
 It's all too much for me to see 
 The love that's shining all around here 
 The more I learn, the less I know 
 And what I do is all too much 
 It's all too much for me to take 
 The love that's shining all around you 
 Everywhere it's what you make for us to take 
 It's all too much 
 It's too much 
 It's too much 
 With your long blonde hair and your eyes of blue 
 With your long blonde hair and your eyes of blue 
 You're too much 
 We are getting better 
 Too much, too much 
 Too much, too much 
 Too much, too much 
 Too much, too much 
 Too much, too much 
 Too much, too much 
 Too much, too much 
 Too much, too much 
 Too much, too much 
 Too much, too much 
 Too much, too much 
 Too much, too much 
 Too much 
 Too much, too much 
 Too much, too much 
 Too much, too much 
 Too much, too much 
 Too much, too much 
 Too much, too much 
 Too much, too much 
 Too much, too much 
 Too much, too much 
 Too much, too much 
 Too much, too much 
 Too much, too much 
 Too much, too much 
 Too much, too"
154,The Beatles,rock,Come Together,"Shoot me 
 Shoot me 
 Shoot me 
 Shoot me 
 Here come old flat-top 
 He come groovin' up slowly 
 He got joo-joo eyeball 
 He one holy roller 
 He got hair down to his knee 
 Got to be a joker he just do what he please 
 Shoot me 
 Shoot me 
 Shoot me 
 Shoot me 
 He wear no shoeshine 
 He got toe-jam football 
 He got monkey finger 
 He shoot Coca-Cola 
 He say I know you, you know me 
 One thing I can tell you is you got to be free 
 Come together, right now 
 Over me 
 Shoot me 
 Shoot me 
 Shoot me 
 He bag production 
 He got walrus gumboot 
 He got Ono sideboard 
 He one spinal cracker 
 He got feet down below his knee 
 Hold you in his armchair, you can feel his disease 
 Come together, right now 
 Over me 
 Right! 
 Heh, heh, heh, heh, heh, heh, heh, heh 
 Heh, heh, heh, heh, heh, heh, heh 
 Come, come, come, come, come 
 He roller coaster 
 He got early warning 
 He got muddy water 
 He one mojo filter 
 He say one and one and one is three 
 Got to be good-looking 
 'Cause he's so hard to see 
 Come together, right now 
 Over me 
 Shoot me 
 Shoot me 
 Shoot me 
 Oh! 
 Come together, yeah 
 Come together, yeah 
 Come together, yeah 
 Come together, yeah 
 Come together, yeah 
 Come together, yeah 
 Come together, yeah 
 Come together, yeah 
 Come together, yeah 
 Come together, yeah"
155,The Beatles,rock,Something,"Something in the way she moves 
 Attracts me like no other lover 
 Something in the way she woos me 
 I don't want to leave her now 
 You know I believe and how 
 Somewhere in her smile she knows 
 That I don't need no other lover 
 Something in her style that shows me 
 I don't want to leave her now 
 You know I believe and how 
 You're asking me will my love grow 
 I don't know, I don't know 
 You stick around, now it may show 
 I don't know, I don't know 
 Something in the way she knows 
 And all I have to do is think of her 
 Something in the things she shows me 
 I don't want to leave her now 
 You know I believe and how"
156,The Beatles,rock,Maxwell's Silver Hammer,"Joan was quizzical, 
 Studied pataphysical science in the home 
 Late nights all alone with a test tube 
 Oh, oh-oh, oh 
 Maxwell Edison, majoring in medicine 
 Calls her on the phone 
 ""Can I take you out to the pictures, Jo-oh-oh-oan?"" 
 But as she's getting ready to go 
 A knock comes on the door 
 Bang, bang, Maxwell's silver hammer 
 Came down upon her head 
 Clang, clang, Maxwell's silver hammer 
 Made sure she was dead 
 Back in school again 
 Maxwell plays the fool again 
 Teacher gets annoyed 
 Wishing to avoid an unpleasant sce-e-e-ene 
 She tells Max to stay when the class has gone away 
 So he waits behind 
 Writing fifty times ""I must not be so, oh-oh, oh"" 
 But when she turns her back on the boy 
 He creeps up from behind 
 Bang, bang, Maxwell's silver hammer 
 Came down upon her head (do-do do-doo-doo) 
 Clang, clang, Maxwell's silver hammer 
 Made sure that she was dead 
 (Do-do do-doo-doo) 
 P.C. 31 said ""We've caught a dirty one"" 
 Maxwell stands alone 
 Painting testimonial pictures, oh, oh-oh, oh 
 Rose and Valerie, screaming from the gallery 
 Say he must go free (""Maxwell must go free"") 
 The judge does not agree, and he tells them so, oh-oh, oh 
 But as the words are leaving his lips 
 A noise comes from behind 
 Bang, bang, Maxwell's silver hammer 
 Came down upon his head (do-do do-doo-doo) 
 Clang, clang, Maxwell's silver hammer 
 Made sure that he was dead 
 Whoa, whoa, whoa-oh 
 (Do-do do-doo-doo) 
 Silver hammer man"
157,The Beatles,rock,Oh! Darling,"Oh, darling 
 Please believe me 
 I'll never do you no harm 
 Believe me when I tell you 
 I'll never do you no harm 
 Oh, darling 
 If you leave me 
 I'll never make it alone 
 Believe me when I beg you - ooh! 
 Don't ever leave me alone 
 When you told me 
 You didn't need me any more 
 Well, you know, I nearly 
 Broke down and cried 
 When you told me 
 You didn't need me any more 
 Well, you know, I nearly 
 Broke down and died 
 Oh, darling 
 If you leave me 
 I'll never make it alone 
 Believe me when I tell you 
 I'll never do you no harm 
 Spoken: 
 Believe me, darling 
 When you told me (whoo) 
 You didn't need me any more 
 Well, you know, I nearly 
 Broke down and cried 
 When you told me 
 You didn't need me any more 
 Well, you know, I nearly 
 Broke down and died 
 Oh, darling 
 Please believe me 
 I'll never let you down 
 ( 
 Spoken 
 ) Oh, believe me, darling 
 Believe me when I tell you - whoo! 
 I'll never do you no harm"
158,The Beatles,rock,Octopus's Garden,"I'd like to be under the sea 
 In an octopus's garden in the shade 
 He'd let us in, knows where we've been 
 In his octopus's garden in the shade 
 I'd ask my friends to come and see 
 An octopus's garden with me 
 I'd like to be under the sea 
 In an octopus's garden in the shade 
 We would be warm 
 Below the storm 
 In our little hideaway beneath the waves 
 Resting our head 
 On the sea bed 
 In an octopus's garden near a cave 
 We would sing and dance around 
 Because we know we can't be found 
 I'd like to be under the sea 
 In an octopus's garden in the shade 
 We would shout and swim about 
 The coral that lies beneath the waves 
 (lies beneath the ocean waves) 
 Oh, what joy for every girl and boy 
 Knowing they're happy and they're safe 
 (happy and they're safe) 
 We would be so happy, you and me 
 No one there to tell us what to do 
 I'd like to be under the sea 
 In an octopus's garden with you 
 In an octopus's garden with you 
 In an octopus's garden with you"
159,The Beatles,rock,I Want You (She's So Heavy),"I want you 
 I want you so bad 
 I want you 
 I want you so bad 
 It's driving me mad 
 It's driving me mad 
 I want you 
 I want you so bad, babe 
 I want you 
 I want you so bad 
 It's driving me mad 
 It's driving me 
 I want you 
 I want you so bad, babe 
 I want you 
 I want you so bad 
 It's driving me mad 
 It's driving me mad 
 I want you 
 I want you so bad 
 I want you 
 I want you so bad 
 It's driving me mad 
 It's driving me 
 She's so 
 Heavy 
 Heavy, heavy, heavy 
 She's so 
 Heavy 
 She's so heavy, heavy, heavy 
 I want you 
 I want you so bad 
 Want you 
 I want you so bad 
 It's driving me mad 
 It's driving me mad 
 I want you 
 You know I want you so bad, babe 
 I want you 
 You know I want you so bad 
 It's driving me mad 
 It's driving me mad 
 She's so..."
160,The Beatles,rock,Here Comes The Sun,"Here comes the sun 
 Here comes the sun 
 And I say 
 It's all right 
 Little darlin' 
 It's been a long cold lonely winter 
 Little darlin' 
 It feels like years since it's been here 
 Here comes the sun 
 Here comes the sun, and I say 
 It's all right 
 Little darlin' 
 The smiles returning to their faces 
 Little darlin' 
 It seems like years since it's been here 
 Here comes the sun 
 Here comes the sun, and I say 
 It's all right 
 Sun, sun, sun, here it comes 
 Sun, sun, sun, here it comes 
 Sun, sun, sun, here it comes 
 Sun, sun, sun, here it comes 
 Sun, sun, sun, here it comes 
 Little darlin' 
 I feel that ice is slowly melting 
 Little darlin' 
 It seems like years since it's been clear 
 Here comes the sun 
 Here comes the sun, and I say 
 It's all right 
 Here comes the sun 
 Here comes the sun 
 It's all right 
 It's all right"
161,The Beatles,rock,Because,"Ah 
 Because the world is round 
 It turns me on 
 Because the world is round 
 Ah 
 Because the wind is high 
 It blows my mind 
 Because the wind is high 
 Ah 
 Love is old, love is new 
 Love is all, love is you 
 Because the sky is blue 
 It makes me cry 
 Because the sky is blue"
162,The Beatles,rock,You Never Give Me Your Money,"You never give me your money 
 You only give me your funny paper 
 And in the middle of negotiations 
 You break down 
 I never give you my number 
 I only give you my situation 
 And in the middle of investigation 
 I break down 
 Out of college, money spent 
 See no future, pay no rent 
 All the money's gone, nowhere to go 
 Any jobber got the sack 
 Monday morning, turning back 
 Yellow lorry slow, nowhere to go 
 But, oh, that magic feeling 
 Nowhere to go 
 Oh, that magic feeling 
 Nowhere to go 
 Nowhere to go 
 (Ahhhhh ah-ahhhh-a-ah) 
 (Ahhhhh ah-ahhhh-a-ah) 
 (Ahhhhh ah-ah a-ah a-ah) 
 One sweet dream 
 Pick up the bags, get in the limousine 
 Soon we'll be away from here 
 Step on the gas and wipe that tear away 
 One sweet dream came true 
 Today 
 Came true 
 Today 
 Came true 
 Today 
 Yes, it did 
 'N ah ah ah ah ah ah-h ah 
 One, two, three, four, five, six, seven 
 All good children go to heaven 
 One, two, three, four, five, six, seven 
 All good children go to heaven 
 One, two, three, four, five, six, seven 
 All good children go to heaven 
 One, two, three, four, five, six, seven 
 All good children go to heaven 
 One, two, three, four, five, six, seven 
 All good children go to heaven 
 One, two, three, four, five, six, seven 
 All good children go to heaven 
 One, two, three, four, five, six, seven 
 All good children go to heaven 
 One, two, three, four, five, six, seven 
 All good children go to heaven 
 One, two, three, four, five, six, seven 
 All good children go to heaven"
163,The Beatles,rock,Sun King,"Here come the sun king 
 Here come the sun king 
 Everybody's laughing 
 Everybody's happy 
 Here come the sun king 
 Quando para mucho mi amore de felice corazón 
 Mundo paparazzi mi amore chicka ferdy parasol 
 Cuesto obrigado tanta mucho que canite carousel"
164,The Beatles,rock,Mean Mr. Mustard,"Mean Mr. Mustard sleeps in the park 
 Shaves in the dark 
 Trying to save paper 
 Sleeps in a hole in the road 
 Saving up to buy some clothes 
 Keeps a ten-bob note up his nose 
 Such a mean old man 
 Such a mean old man 
 His sister Pam works in a shop 
 She never stops 
 She's a go-getter 
 Takes him out to look at the Queen 
 Only place that he's ever been 
 Always shouts out something obscene 
 Such a dirty old man 
 Dirty old man"
165,The Beatles,rock,Polythene Pam,"Well you should see Polythene Pam 
 She's so good looking but she looks like a man (aah-aah-aah) 
 Well, you should see her in drag (aaah) 
 Dressed in her polythene bag (ah-ah-ah-ah) 
 Yes, you should see Polythene Pam (aah-aah-aah) 
 Yeah, yeah, yeah 
 Hey! 
 Get a dose of her in jackboots and kilt 
 She's killer-diller when she's dressed to the hilt (aah-aah-aah) 
 She's the kind of a girl (aaah) 
 That makes the 
 News of the World 
 (ah-ah-ah-ah) 
 Yes, you could say she was attractively built (aah-aah-aah) 
 Yeah, yeah, yeah 
 Yeah! 
 Yeah! 
 Great! 
 Two 
 Three 
 Four 
 Five 
 Six 
 Seven"
166,The Beatles,rock,She Came In Through The Bathroom Window,"Oh listen to that now 
 Heh-heh-heh! 
 Oh, look out! 
 Yeah 
 She came in through the bathroom window (ahh-ooooh) 
 Protected by a silver spoon (ahh-ah-ah-ooooh) 
 But now she sucks her thumb and wonders (ahh-ah-ah-ooooh) 
 By the banks of her own lagoon (ooooh-ooh) 
 Didn't anybody tell her? 
 Didn't anybody see? 
 Sundays on the phone to Monday 
 Tuesdays on the phone to me 
 She said she'd always been a dancer 
 She worked at fifteen clubs a day 
 And though she thought I knew the answer 
 Well, I knew, but I could not say 
 And so I quit the Police Department (ahh-ooooh) 
 And got myself a steady job (ahh-ah-ah-ooooh) 
 And though she tried her best to help me (ahh-ah-ah-ooooh) 
 She could steal, but she could not rob (ooooh-ooh) 
 Didn't anybody tell her? 
 Didn't anybody see? 
 Sundays on the phone to Monday 
 Tuesdays on the phone to me 
 Oh, yeah"
167,The Beatles,rock,Golden Slumbers,"Once there was a way 
 To get back homeward 
 Once there was a way 
 To get back home 
 Sleep, pretty darling, do not cry 
 And I will sing a lullaby 
 Golden slumbers fill your eyes 
 Smiles awake you when you rise 
 Sleep, pretty darling, do not cry 
 And I will sing a lullaby 
 Once there was a way 
 To get back homeward 
 Once there was a way 
 To get back home 
 Sleep, pretty darling, do not cry 
 And I will sing a lullaby"
168,The Beatles,rock,Carry That Weight,"Boy, you're gonna carry that weight 
 Carry that weight a long time 
 Boy, you're gonna carry that weight 
 Carry that weight a long time 
 I never give you my pillow 
 I only send you my invitations 
 And in the middle of the celebrations 
 I break down 
 Boy, you're gonna carry that weight 
 Carry that weight a long time 
 Boy, you're gonna carry that weight 
 Carry that weight a long time"
169,The Beatles,rock,The End,"Oh yeah 
 All right 
 Are you gonna be in my dreams 
 Tonight? 
 Love you, love you, love you, love you 
 Love you, love you, love you, love you 
 Love you, love you, love you, love you 
 Love you, love you, love you, love you 
 Love you, love you, love you, love you 
 Love you, love you, love you, love you 
 And in the end 
 The love you take 
 Is equal to the love you make"
170,The Beatles,rock,Her Majesty,"Her Majesty's a pretty nice girl 
 But she doesn't have a lot to say 
 Her Majesty's a pretty nice girl 
 But she changes from day to day 
 I wanna tell her that I love her a lot 
 But I gotta get a belly full of wine 
 Her Majesty's a pretty nice girl 
 Someday I'm gonna make her mine 
 Oh yeah, someday I'm gonna make her mine"
171,The Beatles,rock,Two Of Us,"Spoken: 
 ""I Dig a Pygmy"", by Charles Hawtrey and the Deaf Aids 
 Phase One, in which Doris gets her oats 
 Two of us riding nowhere 
 Spending someone's hard-earned pay 
 You and me Sunday driving 
 Not arriving 
 On our way back home 
 We're on our way home 
 We're on our way home 
 We're going home 
 Two of us sending postcards 
 Writing letters on my wall 
 You and me burning matches 
 Lifting latches 
 On our way back home 
 We're on our way home 
 We're on our way home 
 We're going home 
 You and I have memories 
 Longer than the road 
 That stretches out ahead 
 Two of us wearing raincoats 
 Standing solo 
 In the sun 
 You and me chasing paper 
 Getting nowhere 
 On our way back home 
 We're on our way home 
 We're on our way home 
 We're going home 
 You and I have memories 
 Longer than the road 
 That stretches out ahead 
 Two of us wearing raincoats 
 Standing solo in the sun 
 You and me chasing paper 
 Getting nowhere 
 On our way back home 
 We're on our way home 
 We're on our way home 
 We're going home 
 Spoken: 
 We're going home 
 Better believe it 
 Goodbye"
172,The Beatles,rock,Dig A Pony,"Rolling? 
 Yeah! 
 Okay! 
 A-one, two, three, er— 
 Hold it! 
 Ahh! 
 Hold it… 
 A-one, two, tell, you 
 I, a-hi-hi, a-hi-hi, dig a pony 
 Well, you can celebrate anything you want 
 Yes, you can celebrate anything you want 
 Oh 
 I, a-hi-hi, a-hi-hi, do a roadhog 
 Well, you can penetrate any place you go 
 Yes, you can penetrate any place you go 
 I told you so 
 All I want is you 
 Everything has got to be just like you want it to 
 Because 
 I, a-hi-hi, a-hi-hi, pick a moondog 
 Well, you can radiate everything you are 
 Yes, you can radiate everything you are 
 Oh, now 
 I, a-hi-hi, a-hi-hi, roll a stoney 
 Well, you can imitate everyone you know 
 Yes, you can imitate everyone you know 
 I told you so 
 All I want is you 
 Everything has got to be just like you want it to 
 Because, ah 
 Oh, now 
 I, a-hi-hi, a-hi-hi, feel the wind blow 
 Well, you can indicate everything you see 
 Yes, you can indicate anything you see 
 Oh, now 
 I, a-hi-hi, a-hi-hi, rode a lorry 
 Well, you can syndicate any boat you row 
 Yeah, you can syndicate any boat you row 
 I told you so 
 All I want is you 
 Everything has got to be just like you want it to 
 Because 
 Ooh 
 Thank you, brothers.  Me, me hand's getting, er, too cold to play the chords."
